user product prediction
(205,2741,1.9993001025343289)
(205,2827,2.6767447227841528)
(206,138,3.5081622444641094)
(206,329,3.18312611847261)
(206,602,3.4142001937178397)
(206,666,2.8493753555076515)
(206,2409,3.2849474531279257)
(207,460,3.226309842814383)
(207,1031,4.112112440132545)
(207,1072,2.9739926073124625)
(207,2625,2.299309471223405)
(207,3598,4.967189378381877)
(208,310,3.8574252502430917)
(208,584,4.171703593141629)
(208,698,4.754511585486487)
(208,1739,4.176083801638624)
(208,2911,5.322274500322788)
(209,20,3.768959135489603)
(209,67,3.672713233225707)
(209,116,3.538414655015837)
(209,147,3.446981135962255)
(209,167,3.4100106483944055)
(210,179,3.6490078351650634)
(210,403,3.7615461187830386)
(210,829,3.2924158522292393)
(210,2023,3.7989854538564334)
(210,2253,3.707807765869273)
(211,69,4.154299013901671)
(211,258,3.970035608239483)
(211,316,4.343406649197146)
(211,2018,3.5971304107815394)
(211,3339,2.765421145502879)
(212,576,4.008297400093342)
(212,582,4.498680575272758)
(212,866,3.467683096982945)
(212,2097,3.7487187480177253)
(212,2986,4.951456818346383)
(213,84,4.669564656742276)
(213,268,4.379512108703703)
(213,2442,2.5624882037524825)
(213,3352,3.98151935301757)
(213,3404,3.9930803978489937)
(214,1045,3.2267207456779556)
(214,1466,3.2088396346049928)
(214,3168,2.794858713833806)
(214,3346,3.5939621636519266)
(214,3620,2.8883687752931455)
(215,451,3.3437394325221135)
(215,1026,4.369978957092268)
(215,1662,3.5966589297901868)
(215,1855,4.54963901780162)
(215,3604,3.7777534070791927)
(216,66,3.373413531866151)
(216,123,3.328563811341013)
(216,1679,2.8712050648673486)
(216,2020,1.3251962437318998)
(216,3322,2.9164685548148097)
(217,243,3.959239862291165)
(217,1195,4.144321158725509)
(217,2606,3.704176689468221)
(217,2751,3.344866791648905)
(217,2908,0.9811340431329811)
(218,172,4.030528801980268)
(218,826,3.88475672593228)
(218,1801,2.1682235473546747)
(218,2696,3.5575546705116876)
(218,3067,1.6387212936498528)
(219,441,3.527361539224799)
(219,696,3.8979601130175197)
(219,1398,2.3766666940291814)
(219,2762,3.3639633363675805)
(219,3492,2.840305650341116)
(220,528,3.418129362687011)
(220,620,3.700718818532152)
(220,1568,4.151531793680418)
(220,3072,3.464650873241721)
(220,3641,3.4224357214828673)
(221,950,4.122423000337422)
(221,1200,4.934084819758743)
(221,1548,4.219616606320366)
(221,1686,4.704128491121178)
(221,2017,2.2769599947333945)
(222,58,2.7574196800317856)
(222,532,2.7062840556288106)
(222,628,2.526866824876015)
(222,731,3.0716819723353797)
(222,3207,2.5117863249745644)
(223,16,4.107583326596435)
(223,161,3.752897617977775)
(223,211,3.829351843779084)
(223,371,3.5272919884513283)
(223,2265,3.9403856128218893)
(224,159,2.2845886962454407)
(224,416,2.262553397369379)
(224,1083,2.2746224345739616)
(224,1141,1.4279538864957333)
(224,2763,1.071908475968863)
(225,319,2.763238195441881)
(225,484,4.654964692408388)
(225,1443,3.8890574072435067)
(225,2091,4.706454563297926)
(225,2234,4.986396932986176)
(226,45,2.3343213224564554)
(226,311,2.4449972700204037)
(226,1048,1.8267404119534572)
(226,1058,2.277773910861819)
(226,1501,2.3543599636051527)
(227,624,3.8549670355236736)
(227,1474,3.64057324475277)
(227,1638,2.466953512091348)
(227,2890,1.5975633828630924)
(227,3294,2.9158665995982997)
(228,811,3.0042819123098785)
(228,1196,2.3632272676269337)
(228,1534,3.087455864438092)
(228,1535,3.0606970084866125)
(228,2070,3.6368378342455854)
(229,18,4.557392818861849)
(229,40,4.488377707488812)
(229,67,4.545994357911996)
(229,246,4.284468521651623)
(229,499,4.018438259744002)
(230,305,2.7579200088866713)
(230,422,3.815375611456621)
(230,966,3.7016144807335656)
(230,1116,2.8127511565424763)
(230,3532,3.134175469876351)
(231,462,3.8278809992574314)
(231,715,3.9840572517537516)
(231,1614,4.16040654227403)
(231,2616,3.411957960014354)
(231,3405,4.396291215561353)
(232,190,4.20568437225304)
(232,735,4.489542910926434)
(232,1945,3.963597545693364)
(232,3363,4.081172237415288)
(232,3640,3.7078258387537137)
(233,54,4.107136838488435)
(233,68,4.014182099371191)
(233,99,4.341829239839513)
(233,120,3.790646598426104)
(233,2012,4.5576410630901405)
(234,150,3.61511259983566)
(234,158,3.8603931489952084)
(234,356,3.3339290094322083)
(234,359,2.6161600327807646)
(234,1288,3.8155397362957353)
(235,1227,4.0015067309464465)
(235,1791,3.3177496816158323)
(235,2078,3.4444293244465705)
(235,3115,1.7529104094216565)
(235,3350,4.19248492764593)
(236,164,4.243728700229932)
(236,307,3.4844080909980253)
(236,1340,4.572006095431254)
(236,1476,4.301534275305964)
(236,2542,3.1923759175382735)
(237,146,4.055578274432516)
(237,399,3.329231485110534)
(237,629,4.445648166794452)
(237,1067,4.023262919254789)
(237,2813,2.8239422913303374)
(238,95,3.078999234724728)
(238,1004,3.148852507678109)
(238,1038,2.112527246199308)
(238,2031,2.0571867872668577)
(238,2505,2.7734252579792047)
(239,128,3.6129101265979946)
(239,196,3.9155231808763316)
(239,1024,3.8462901675626022)
(239,1171,3.6988012935959143)
(239,2231,3.823024463421974)
(240,47,4.370769712468569)
(240,131,4.1776056532023595)
(240,166,4.250452032596042)
(240,295,4.145536775732201)
(240,536,4.247954251528692)
(241,9,2.6403110276023396)
(241,18,3.0084402967726325)
(241,53,3.0115477536314015)
(241,59,2.9186481701755693)
(241,3194,2.8636533098223076)
(242,4,4.040954367102069)
(242,38,3.690807656123648)
(242,43,3.85302556287612)
(242,276,3.534538742539807)
(242,601,2.981262437856034)
(243,1475,3.2309359245053106)
(243,2961,1.666969069866096)
(243,2981,4.096721781983636)
(243,3092,3.0442669263258963)
(243,3665,3.478652358146179)
(244,9,3.2662857383650357)
(244,61,3.8812257025814882)
(244,224,3.9075779597422517)
(244,401,2.910519641877998)
(244,477,3.520086373275847)
(245,151,4.113385357807359)
(245,526,3.4100710608912443)
(245,977,4.447727590829265)
(245,2254,3.650861789526247)
(245,2479,4.236222501831389)
(246,73,3.2762424829800856)
(246,87,2.270907722310338)
(246,88,3.4088930307370147)
(246,104,3.264716491660832)
(246,1650,2.9676093922024296)
(247,135,3.9244489897417916)
(247,186,3.4743272586059786)
(247,266,3.468375259683592)
(247,855,3.7326262417980187)
(247,2280,2.9453835276597617)
(248,0,3.1022341813324554)
(248,3,3.5215212035152166)
(248,100,2.744032373964142)
(248,174,3.208963270893906)
(248,286,3.729325466500197)
(249,20,4.177001135745201)
(249,61,4.110171707837207)
(249,201,3.640748175584746)
(249,1091,3.8916673833461677)
(249,3602,3.899381104336977)
(250,179,3.1915031091353527)
(250,421,3.3335991460566157)
(250,785,3.2044619670021666)
(250,2456,1.6958699071155572)
(250,2819,3.3060228856519545)
(251,41,3.8231674633482413)
(251,140,4.411812871504921)
(251,308,3.2674585987493017)
(251,440,3.9817307788732643)
(251,1198,2.9374933877481366)
(252,0,3.2335636933925476)
(252,33,3.6637926806126204)
(252,78,3.0723942753698834)
(252,142,3.461128563091504)
(252,1256,3.6338179428823283)
(253,247,3.565726090970819)
(253,253,3.7903999606572514)
(253,838,2.7214633311639234)
(253,1893,2.8214206687213994)
(253,1979,3.861810447007277)
(254,72,4.182353710008242)
(254,495,2.812037916672905)
(254,755,4.304414505646489)
(254,3513,2.6244845938883365)
(254,3540,3.0285374516556374)
(255,142,2.966556416655867)
(255,701,3.0798928436252178)
(255,736,3.1509985741276054)
(255,875,2.915612306265742)
(255,3527,3.0325525370671422)
(256,5,3.4207424203878984)
(256,13,3.7749870228859046)
(256,101,3.733041167259088)
(256,122,3.8851221545236223)
(256,540,3.6426956253085088)
(257,8,3.821741913652623)
(257,40,4.743966139860095)
(257,134,4.9663075851027365)
(257,153,3.585114202914436)
(257,501,3.998167484749218)
(258,1160,4.044677372871437)
(258,1924,4.415713338537908)
(258,1966,2.196168261709811)
(258,2283,4.476993813074099)
(258,2845,3.6432839923399536)
(259,319,2.1986178240874032)
(259,1409,3.0253689122013148)
(259,2010,3.3185547587580952)
(259,2238,2.789476395696987)
(259,3006,2.583425316331777)
(260,169,3.9118252871911494)
(260,183,2.5233092615717427)
(260,388,3.2955841013329894)
(260,2075,3.0185158646171493)
(260,2370,3.1310896886066923)
(261,60,1.6690069995616155)
(261,761,2.245756468104805)
(261,803,1.9009437413174022)
(261,2163,0.9423129705354063)
(261,2571,0.7421005802091287)
(262,200,3.8829058758371127)
(262,1278,3.916330104199337)
(262,2313,3.348905883186382)
(262,2368,2.1309459545746496)
(262,3276,2.551189756757913)
(263,89,3.4049025341007457)
(263,637,3.399747444473714)
(263,793,3.039726537505833)
(263,2686,3.598061929452302)
(263,2764,3.119175243216526)
(264,1341,1.3859096650770049)
(264,1550,3.027118499769423)
(264,1868,2.152502225057484)
(264,2777,3.201846355919133)
(264,3554,2.064215308960335)
(265,26,3.0704804746056586)
(265,60,2.5996479679833255)
(265,67,3.420975265335576)
(265,68,3.0216027707348942)
(265,2681,1.9220117029312092)
(266,195,3.4587381913315536)
(266,201,3.230210057002429)
(266,439,2.731839794025462)
(266,1234,3.801926576700085)
(266,1388,3.2409576515310374)
(267,68,3.5442421648749116)
(267,347,3.9288708157908014)
(267,386,3.838244494741205)
(267,700,2.9502486197721343)
(267,2323,3.1725309763466356)
(268,89,3.953974933878976)
(268,116,4.247663151910032)
(268,385,3.9665063099795725)
(268,406,4.111171956431157)
(268,1367,2.922466686783113)
(269,240,3.9250219811764246)
(269,296,4.237615604627307)
(269,407,3.3367013656557463)
(269,878,3.756998754593169)
(269,2861,4.397128729655124)
(270,3,3.4694335243990726)
(270,344,3.252219060493936)
(270,809,3.5578258488485353)
(270,1969,1.1958757945129481)
(270,2692,3.0560788582371052)
(271,18,4.430456261566993)
(271,81,4.357695563436664)
(271,87,3.0740361392078386)
(271,111,4.279357324136677)
(271,129,4.25991138250532)
(272,291,3.3603937479557784)
(272,533,3.74088550297176)
(272,608,3.0862559204218947)
(272,998,4.113235349843235)
(272,1330,3.2958564212343555)
(273,20,4.164722827775649)
(273,1393,4.041368687200755)
(273,1797,3.0051452225947526)
(273,2329,3.2015215313821024)
(273,2871,3.7223772010058847)
(274,112,3.5123864106470544)
(274,447,2.0946179843000383)
(274,642,3.337590752961701)
(274,714,2.8702812835246148)
(274,2337,3.5701433412689885)
(275,25,2.212386087017367)
(275,34,2.6444960231274495)
(275,136,2.5241335236545375)
(275,439,2.2697985778432335)
(275,1671,2.389445723762766)
(276,95,3.5405729060315814)
(276,414,3.4627043873769603)
(276,592,3.8984446061604583)
(276,679,3.440204708891662)
(276,797,2.929426364716803)
(277,26,3.7551080804076156)
(277,28,3.861292599902819)
(277,107,3.473856055963196)
(277,215,3.932760824841986)
(277,232,3.419049634628688)
(278,31,3.5844955680767723)
(278,260,3.187044628885805)
(278,643,2.9644905006728632)
(278,1519,4.063312876630084)
(278,1754,3.7793951853056478)
(279,38,3.6955387396050243)
(279,557,4.245117209576187)
(279,657,4.074160987176779)
(279,1967,3.3336947546544122)
(279,3546,4.066002692196285)
(280,162,3.169492239889606)
(280,208,3.6448820950501495)
(280,423,3.7005428613422118)
(280,989,3.3021507421769045)
(280,1858,3.237001895861926)
(281,1056,3.767567554977046)
(281,1236,3.078971679472306)
(281,1684,3.479210447676407)
(281,2046,3.258234064556448)
(281,2488,2.977253529697051)
(282,30,3.947321125916119)
(282,38,3.6425385738210236)
(282,147,3.8176646820787266)
(282,294,3.423054819998925)
(282,1095,3.8563251263049745)
(283,97,3.7771670503988304)
(283,146,3.8914073469801735)
(283,240,3.5262423741623756)
(283,521,3.703684854855335)
(283,1290,3.577489455704686)
(284,0,3.6042568883902186)
(284,92,4.104386281218533)
(284,157,3.8938961972545405)
(284,255,4.4666618313875865)
(284,2567,3.1219585260423304)
(285,26,3.773952492309251)
(285,35,4.096752189172933)
(285,1063,3.0535181051588633)
(285,3086,3.8909404761175206)
(285,3330,3.4405867176917893)
(286,246,2.541857628793127)
(286,480,2.2142039597270697)
(286,510,2.540824601779068)
(286,3460,2.243872663915734)
(286,3500,2.472507597176613)
(287,7,4.214285585010951)
(287,12,4.112704153742639)
(287,16,4.1300885939971455)
(287,41,3.5133297810753468)
(287,71,3.5349406967822206)
(288,876,3.095611302729274)
(288,1249,3.9845400209706128)
(288,1494,2.8292019178730157)
(288,1843,1.1245836034822174)
(288,2915,2.546464208863984)
(289,62,4.035303241589787)
(289,304,3.542134868013035)
(289,592,4.261297310020465)
(289,1363,3.2748292708763973)
(289,3494,4.695732121335054)
(290,5,4.0468073048085005)
(290,183,3.1023340809651327)
(290,1003,3.6038223616848697)
(290,2610,4.401526453947552)
(290,3416,4.160948547267445)
(291,2,3.8300855225768116)
(291,11,4.702855137645674)
(291,180,4.452360488188079)
(291,430,4.025265036012693)
(291,964,4.512464389707661)
(292,12,4.351895561152244)
(292,18,4.625061755336089)
(292,41,3.776399732250856)
(292,46,4.533821160146722)
(292,871,4.549260593351317)
(293,161,3.6581187046027934)
(293,397,4.1448457134949015)
(293,823,4.108106833937413)
(293,2876,2.4314109584968713)
(293,3058,3.7458157155325957)
(294,72,3.389123610885769)
(294,132,2.1729904143615246)
(294,1183,2.937985629345971)
(294,1188,3.4727430953431404)
(295,14,4.314434693731472)
(295,21,4.358810248325163)
(295,589,4.059682459251319)
(295,2411,3.3672320407213965)
(296,41,3.331324645402724)
(296,530,4.069915263104248)
(296,1601,4.47388094804565)
(296,1918,3.9259442989753195)
(297,222,3.150239730164821)
(297,1030,3.7439736125389893)
(297,2379,3.4748886358692275)
(297,2454,1.9816383581097892)
(298,28,4.065852564451247)
(298,131,4.062275166806202)
(298,272,4.1465981574396995)
(298,785,3.9922730651962954)
(299,53,3.661464754236112)
(299,129,3.537251721952689)
(299,934,3.595826332423168)
(299,2931,1.5503699795087635)
(300,802,2.9415657149619383)
(300,3290,3.348404165862325)
(300,3484,1.9588247044212692)
(300,3663,-1.0028207746875433)
(301,149,3.4241210149204857)
(301,719,3.6250643452214817)
(301,1616,1.8487211951048528)
(301,2032,3.5232589821940903)
(302,548,3.5949485195770245)
(302,595,3.6335493027238654)
(302,897,3.367355811455592)
(302,1083,3.929748940328478)
(303,68,3.7938566575139845)
(303,143,3.446162342455445)
(303,360,3.8353376643790185)
(303,615,3.489000296331243)
(304,90,2.779616911073241)
(304,751,1.7922436188719977)
(304,1784,2.4312311030732743)
(304,2874,1.84267143077658)
(305,353,4.3507409061896265)
(305,590,4.382969700500043)
(305,3077,3.9870840321032786)
(305,3518,2.4472004226839594)
(306,1,3.679163671231559)
(306,5,3.200263091449602)
(306,253,3.6439169657985926)
(306,621,3.2724545863085184)
(307,47,4.277218083668487)
(307,124,4.277987296340331)
(307,1135,4.199299934755007)
(307,2471,4.209578651098759)
(308,74,3.2231531458808202)
(308,78,3.0608685977486636)
(308,591,3.5115326119544914)
(308,2090,3.4182108663257464)
(309,84,2.9112980722837385)
(309,472,2.8828656129221253)
(309,494,2.664150730715574)
(309,568,2.6173415411566943)
(310,480,3.5201850377248807)
(310,499,3.5481900707058642)
(310,2481,4.282816469779114)
(310,3285,3.391987781490703)
(311,126,1.9541118634115735)
(311,366,2.0275707597534933)
(311,414,1.9928260929603414)
(311,3270,0.7129825827133944)
(312,18,3.0246448236570886)
(312,513,3.051461594940493)
(312,933,3.0468511552735413)
(312,2936,2.8217645734845744)
(313,166,4.239376964329087)
(313,303,4.487512807143807)
(313,349,4.187243727344118)
(313,3287,2.0637287240610567)
(314,11,3.50940382948643)
(314,26,3.2099873575458817)
(314,80,2.5480506108408125)
(314,958,3.531663040295902)
(315,133,3.2552636762296396)
(315,169,3.166563957190519)
(315,224,3.346436091660707)
(315,273,2.3864494887885908)
(316,9,3.4040550767726696)
(316,93,3.396087015674474)
(316,148,3.418734737410227)
(316,1968,2.001510391382665)
(317,340,-0.8054373151057188)
(317,613,-0.8084746420852766)
(317,1704,-1.6716423781209062)
(317,3481,-0.5950158033519739)
(318,1810,3.3160754184845143)
(318,2189,3.5727029491130473)
(318,2533,3.5125436565373622)
(318,2883,1.8388602194932155)
(319,202,3.942671773920861)
(319,212,4.033897882548102)
(319,434,4.005121120571198)
(319,603,3.3646912375709412)
(320,98,3.2649295741771818)
(320,119,3.5210077524578756)
(320,951,2.7893609731631823)
(320,1897,3.258888955849062)
(321,281,3.875927362622641)
(321,285,4.444260086614662)
(321,450,4.5740773946559505)
(321,1026,4.8377218601707765)
(322,121,3.151698861517874)
(322,259,2.9075485009443067)
(322,396,3.1279402583817166)
(322,2353,3.17091385853868)
(323,8,2.4431259039587503)
(323,236,2.632832038219867)
(323,1131,2.9918380567915697)
(323,2387,2.9289494685120485)
(324,901,4.292046351512167)
(324,1705,2.0474961598513106)
(324,3617,1.6772499805644534)
(324,3696,3.0725068814068823)
(325,266,3.6311640356267683)
(325,566,3.914414287000148)
(325,726,3.7310445757485846)
(325,1992,2.7473812257733012)
(326,262,4.242225890879404)
(326,408,3.0084804256586604)
(326,1871,4.215460660702179)
(326,2002,4.049523685516908)
(327,27,2.700855798106968)
(327,32,2.7376657269942255)
(327,33,2.7000709216665726)
(327,177,2.8322594387916644)
(328,363,3.03324884000248)
(328,726,4.090996208097141)
(328,1187,4.332462398759262)
(328,3320,3.998166363752834)
(329,2,3.0226655734798724)
(329,11,3.732613662302989)
(329,15,3.156836267906937)
(329,24,3.2756925850925276)
(330,564,1.8108462923969906)
(330,581,1.7435007548428638)
(330,1011,1.4806857645446876)
(330,1878,1.9090066726911898)
(331,15,3.4676176796715055)
(331,31,4.095389722116173)
(331,53,4.2888750331958025)
(331,109,3.2019306605031757)
(332,6,3.3011721131343807)
(332,58,3.230888659296877)
(332,330,2.654184799202061)
(332,514,3.1317855930746354)
(333,394,4.222878758807003)
(333,656,4.247945976224374)
(333,1194,3.948285202998779)
(333,3526,3.0689386105957794)
(334,626,3.151929426424542)
(334,798,2.9142109181142404)
(334,1193,2.4506139243812814)
(334,2953,1.7969373129273645)
(335,808,2.4981677025724776)
(335,1585,3.2504221107655753)
(335,1623,3.0360634831951714)
(335,2654,3.744666375954014)
(336,18,4.144020433600884)
(336,29,3.9326949650155383)
(336,38,3.6754461322015404)
(336,67,4.097282817500588)
(337,361,4.07578085462717)
(337,563,2.986190936338107)
(337,1885,2.8037074658807066)
(337,2055,3.9738276367451935)
(338,113,4.089693106095298)
(338,134,4.122389697335823)
(338,188,3.758573099350927)
(338,694,2.9766843513728207)
(339,745,3.9526729114012804)
(339,900,4.002712962119297)
(339,1156,4.059940222052225)
(339,2865,3.4290488892934534)
(340,584,3.2685062310241495)
(340,789,3.364143156317181)
(340,1023,3.2759688557784994)
(340,1152,3.4866781991461115)
(341,1267,3.8889966861151697)
(341,1651,2.9228337003838387)
(341,1772,3.3460956853188013)
(341,2822,3.4443989826464922)
(342,89,3.4798429941737843)
(342,166,3.6802849606888173)
(342,214,3.809245919223206)
(342,3653,4.048619058529667)
(343,234,4.030020175824016)
(343,466,3.967666937308356)
(343,834,3.816967742751145)
(343,1199,3.556658657180512)
(344,12,3.2094672564264757)
(344,25,2.4406657985975837)
(344,39,3.4330227396034063)
(344,791,3.401459899678707)
(345,69,3.907429050927663)
(345,799,3.7186921842085834)
(345,969,3.4831841708731166)
(345,1723,3.771093717366983)
(346,110,2.0129557140690246)
(346,288,2.4515075108290376)
(346,326,2.186952215492248)
(346,1698,1.6393084110348655)
(347,1,4.078965285523129)
(347,39,4.1244226414775085)
(347,80,2.9450202255462266)
(347,396,3.8201636799812775)
(348,2,3.292087330400876)
(348,19,4.043981611963053)
(348,48,2.6706031844891243)
(348,55,3.8208809231797147)
(349,74,3.629660966184236)
(349,756,3.7382185076172467)
(349,1707,4.665118123531949)
(349,2469,3.1987632361585545)
(350,128,3.5303255350230733)
(350,159,4.224320999079943)
(350,171,3.4434608039082386)
(350,947,3.6886342860935457)
(351,294,1.0756377088182967)
(351,336,1.1005692824089048)
(351,1087,1.0180322711053726)
(351,2796,0.780302438866282)
(352,1001,2.316336441346599)
(352,2952,3.150233682864587)
(352,3232,3.0554323603631968)
(352,3408,2.1284941300396008)
(353,86,3.94749192584045)
(353,653,3.3796130084132896)
(353,1380,3.048293076364745)
(353,2110,4.184454163503343)
(354,17,2.300226133849644)
(354,184,3.6359375802642626)
(354,267,3.0655747185342803)
(354,716,3.284109716207777)
(355,941,2.7943359881228007)
(355,1143,2.747864989344518)
(355,1243,1.4184361673003245)
(355,2978,2.946092713168386)
(356,0,3.9919527446541103)
(356,2008,3.7842035938176126)
(356,2711,3.1902908537112635)
(356,3625,1.111722353281609)
(357,22,3.358658582106076)
(357,94,2.5404919163348185)
(357,109,2.428829530968522)
(357,132,2.22878421734786)
(358,137,3.6792661613716606)
(358,1642,4.013833633017576)
(358,2162,3.124246104776379)
(358,2999,3.5741740123609054)
(359,14,4.269246433274558)
(359,157,3.8603037234789364)
(359,495,2.940941870275978)
(359,3658,3.7475761125349303)
(360,336,3.310491291201206)
(360,427,3.3556599081519587)
(360,757,3.217989263983784)
(360,3451,3.1137262727444637)
(361,9,3.0319958019267577)
(361,47,3.2951982304739227)
(361,883,2.549586333797336)
(361,1150,2.3259288234582245)
(362,15,3.674214860842981)
(362,19,4.408694219558099)
(362,24,3.9233499256842537)
(362,58,4.244726971263604)
(363,638,3.2791981018170056)
(363,820,3.379573463422186)
(363,913,3.5925957956810493)
(363,3222,2.6515607004606143)
(364,49,3.9693974500722162)
(364,80,3.121674265446479)
(364,165,2.754322318973155)
(364,538,3.0031183898856786)
(365,8,3.604784539792891)
(365,243,4.0564823774012435)
(365,418,4.416103668577051)
(365,2099,3.237165859562527)
(366,619,4.09956669722626)
(366,2888,4.363353276219417)
(366,3200,3.9417274973140572)
(366,3632,3.108653830883328)
(367,1694,1.9646002128775262)
(367,1789,2.7272434543018877)
(367,1956,2.0169842173774786)
(367,2013,2.3997706550487594)
(368,143,3.5433177079359677)
(368,565,3.4491213711916)
(368,929,4.421195282788492)
(368,1075,3.874713375036506)
(369,275,3.755349429205184)
(369,277,3.3360546561185553)
(369,296,3.745311317701766)
(369,537,2.7842313780255314)
(370,12,3.839633551401345)
(370,352,3.818486002220994)
(370,690,4.064205974449103)
(370,2862,3.7816894384603987)
(371,31,2.661106979910057)
(371,71,2.2131313071169)
(371,170,2.856577741319412)
(371,860,2.423474627983671)
(372,239,3.94735879023692)
(372,1771,3.6157802158225936)
(372,2179,3.7948418499944783)
(372,3292,2.9832766136672157)
(373,2259,3.0686838078982928)
(373,2521,4.79973635561624)
(373,2782,3.0581909833745025)
(373,3388,2.561009448103767)
(374,101,3.7816998069735486)
(374,132,2.396591656777473)
(374,635,3.6803112373596716)
(374,1354,3.076045829188595)
(375,130,2.661131369648765)
(375,230,3.527151204642097)
(375,388,2.811366788125202)
(375,1859,2.8259272844862338)
(376,1075,2.8521415955985088)
(376,2395,2.9953396543032618)
(376,2788,2.0852825964352655)
(376,3234,2.733029360275756)
(377,407,2.555944086227842)
(377,1544,2.3318791372993095)
(377,2870,3.329491377043649)
(377,3447,2.3081445362575645)
(378,11,3.3452713666897957)
(378,15,2.7310064444827713)
(378,1653,3.0398898861895693)
(378,3420,2.783318201122153)
(379,115,4.239069630641774)
(379,140,4.171840741371759)
(379,247,3.8080254506246005)
(379,1139,3.7822335789829062)
(380,238,3.3647451698007567)
(380,703,2.6855368078945525)
(380,1435,1.5687330654748168)
(380,2158,1.350252921870423)
(381,2,3.2188271031154407)
(381,87,2.8609897935509276)
(381,110,3.38709133258148)
(381,226,3.3875735793520185)
(382,102,3.2542331093501584)
(382,220,3.0432209313700844)
(382,903,3.0517119547851017)
(382,1713,2.4399841674014717)
(383,12,3.4079767400957897)
(383,14,3.585457888828815)
(383,18,3.657341361390394)
(383,21,3.6325991102200823)
(384,16,4.304545851534504)
(384,282,4.245007751449959)
(384,874,4.862086800474441)
(384,3364,1.6230204178482566)
(385,611,3.694097257652828)
(385,948,2.945809639921972)
(385,1940,2.9432885932776025)
(385,3198,3.387243133114584)
(386,4,3.972296961817069)
(386,5,3.612798489026405)
(386,21,4.01366542878415)
(386,329,3.431481083489755)
(387,363,3.26528249319107)
(387,2374,4.129138594028752)
(387,2478,4.378544068734834)
(387,2662,4.343463208428962)
(388,2,3.569514388653776)
(388,11,4.275738137422252)
(388,85,4.027918015451423)
(388,207,4.180339335624323)
(389,612,3.311116118655546)
(389,1219,3.314496569584414)
(389,1567,1.1077366661866923)
(389,2962,3.196674301625321)
(390,0,3.7617468390300512)
(390,27,4.30211557403115)
(390,1856,3.8442390849167576)
(390,2914,3.56331225107936)
(391,349,3.886497555678921)
(391,365,3.954295789001546)
(391,1064,3.832922760689059)
(391,3059,2.1121532854887564)
(392,10,2.9521625563081555)
(392,11,2.781251005218676)
(392,19,2.884500895221837)
(392,48,2.0367042454080466)
(393,362,3.723123644436799)
(393,979,3.1984031440922847)
(393,1093,3.8245829657674664)
(393,3263,3.5755751584287974)
(394,57,3.9393094320879376)
(394,72,4.358142606633782)
(394,2408,3.954163533641395)
(394,3517,3.7779346390517055)
(395,57,3.787203857800768)
(395,112,4.0521715474620255)
(395,771,3.6681974944541924)
(395,2560,3.1023405715499637)
(396,5,2.856099151783147)
(396,13,3.0658589697300314)
(396,32,3.083551403803265)
(396,157,2.856449572143542)
(397,185,3.925804920118273)
(397,692,3.913769533448022)
(397,2085,3.9891655089812215)
(397,2192,4.062209691422114)
(398,712,4.616666237990788)
(398,965,4.643157625694731)
(398,1255,4.697917617762779)
(398,1366,3.707110129153027)
(399,319,2.5813610736565744)
(399,801,4.447855311188622)
(399,2529,4.006828642066617)
(399,2984,1.446035767860006)
(400,693,4.368256698959693)
(400,1696,3.7422380065459264)
(400,1721,3.2844933764800524)
(400,3355,4.602302700354511)
(401,258,3.7262667558406193)
(401,361,3.8787775009300445)
(401,382,3.6629419915173997)
(401,548,3.5221671639666843)
(402,227,3.750704520802445)
(402,502,2.7377635271286476)
(402,1112,3.0103279876237568)
(402,1119,3.288634826414449)
(403,205,3.9764821904067738)
(403,916,4.079205578381908)
(403,1119,3.454035106041869)
(403,3445,0.8617388198302047)
(404,206,3.15158108868402)
(404,457,3.366133846722727)
(404,1147,2.7772706809802106)
(404,2772,2.1693236756575716)
(405,36,2.920083438339092)
(405,125,3.523914475580044)
(405,596,3.517869558979742)
(405,896,3.6615434286215636)
(406,53,2.281731649749773)
(406,159,2.272992937708139)
(406,3128,2.2235254945293663)
(406,3638,1.7003893206321847)
(407,203,4.272767529218768)
(407,1018,3.325133132580697)
(407,2537,4.520848010706469)
(407,3708,2.903885990471995)
(408,2287,3.6192902976496804)
(408,2350,4.5097857483261725)
(408,3243,3.1992845609602796)
(408,3560,4.249049904758975)
(409,2,3.426958565513327)
(409,203,4.151366589053091)
(409,335,4.321005852516634)
(409,2345,1.6260903879950441)
(410,1547,3.848367340833719)
(410,2200,3.374478875423671)
(410,2972,3.815858041268806)
(410,3340,3.11026274910468)
(411,465,4.376442038731225)
(411,982,3.5233081390072103)
(411,2745,4.138567301525955)
(411,3342,3.9074158752139865)
(412,59,3.2939659446538063)
(412,87,2.4820532167943905)
(412,181,2.3243337265137907)
(412,197,3.406623715592521)
(413,116,3.5336263519206508)
(413,143,2.861465353110283)
(413,272,3.5071296492425024)
(413,3334,4.187189405417202)
(414,1582,3.9908989624627536)
(414,1986,3.54517393212868)
(414,2781,3.141882098700011)
(414,2955,4.104871759466617)
(415,22,4.489500553494166)
(415,332,4.354458963022868)
(415,1046,3.395564426884036)
(415,3525,1.4610696457022516)
(416,1299,2.7618676835379343)
(416,1449,3.3263074346077044)
(416,2439,3.007235552368792)
(416,3475,3.0750985692378237)
(417,8,3.4766863459977695)
(417,13,4.275484888355321)
(417,141,3.4835767729251805)
(417,2359,2.980383077870245)
(418,67,4.424064138972409)
